2026-01-15 16:57:39,616 | INFO | MainThread | job start | cats=1 | months=13 | workers=8
2026-01-15 16:57:40,507 | ERROR | ThreadPoolExecutor-0_0 | cat_id=MLM1747 failed
Traceback (most recent call last):
  File "D:\gg_xm\Q\底层类目清洗\插入plus.py", line 104, in process_one_cat
    result = visual_plus_col.bulk_write(bulk, ordered=False)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cc\anaconda3\envs\c_312\Lib\site-packages\pymongo\_csot.py", line 125, in csot_wrapper
    return func(self, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cc\anaconda3\envs\c_312\Lib\site-packages\pymongo\synchronous\collection.py", line 791, in bulk_write
    bulk_api_result = blk.execute(write_concern, session, _Op.INSERT)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cc\anaconda3\envs\c_312\Lib\site-packages\pymongo\synchronous\bulk.py", line 751, in execute
    return self.execute_command(generator, write_concern, session, operation)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cc\anaconda3\envs\c_312\Lib\site-packages\pymongo\synchronous\bulk.py", line 614, in execute_command
    _raise_bulk_write_error(full_result)
  File "C:\Users\cc\anaconda3\envs\c_312\Lib\site-packages\pymongo\bulk_shared.py", line 131, in _raise_bulk_write_error
    raise BulkWriteError(full_result)
pymongo.errors.BulkWriteError: batch op errors occurred, full error: {'writeErrors': [{'index': 0, 'code': 28, 'errmsg': "Cannot create field '202411' in element {ad_click_rate: 0.003046}", 'op': {'q': {'cat_id': 'MLM1747'}, 'u': {'$set': {'ad_click_rate.202411': 0, 'avg_cpc_usd.202411': 0, 'avg_ad_cost_ratio.202411': 0, 'avg_refund_rate.202411': 0}}, 'multi': False, 'upsert': False}}, {'index': 1, 'code': 28, 'errmsg': "Cannot create field '202412' in element {ad_click_rate: 0.003046}", 'op': {'q': {'cat_id': 'MLM1747'}, 'u': {'$set': {'ad_click_rate.202412': 0.002564, 'avg_cpc_usd.202412': 0.115147, 'avg_ad_cost_ratio.202412': 0.097703, 'avg_refund_rate.202412': 0.016769}}, 'multi': False, 'upsert': False}}, {'index': 2, 'code': 28, 'errmsg': "Cannot create field '202501' in element {ad_click_rate: 0.003046}", 'op': {'q': {'cat_id': 'MLM1747'}, 'u': {'$set': {'ad_click_rate.202501': 0.002691, 'avg_cpc_usd.202501': 0.116912, 'avg_ad_cost_ratio.202501': 0.100211, 'avg_refund_rate.202501': 0.017395}}, 'multi': False, 'upsert': False}}, {'index': 3, 'code': 28, 'errmsg': "Cannot create field '202502' in element {ad_click_rate: 0.003046}", 'op': {'q': {'cat_id': 'MLM1747'}, 'u': {'$set': {'ad_click_rate.202502': 0.002575, 'avg_cpc_usd.202502': 0.124231, 'avg_ad_cost_ratio.202502': 0.104714, 'avg_refund_rate.202502': 0.017886}}, 'multi': False, 'upsert': False}}, {'index': 4, 'code': 28, 'errmsg': "Cannot create field '202503' in element {ad_click_rate: 0.003046}", 'op': {'q': {'cat_id': 'MLM1747'}, 'u': {'$set': {'ad_click_rate.202503': 0.00275, 'avg_cpc_usd.202503': 0.128051, 'avg_ad_cost_ratio.202503': 0.110151, 'avg_refund_rate.202503': 0.018447}}, 'multi': False, 'upsert': False}}, {'index': 5, 'code': 28, 'errmsg': "Cannot create field '202504' in element {ad_click_rate: 0.003046}", 'op': {'q': {'cat_id': 'MLM1747'}, 'u': {'$set': {'ad_click_rate.202504': 0.002732, 'avg_cpc_usd.202504': 0.138546, 'avg_ad_cost_ratio.202504': 0.119097, 'avg_refund_rate.202504': 0.017384}}, 'multi': False, 'upsert': False}}, {'index': 6, 'code': 28, 'errmsg': "Cannot create field '202505' in element {ad_click_rate: 0.003046}", 'op': {'q': {'cat_id': 'MLM1747'}, 'u': {'$set': {'ad_click_rate.202505': 0.002752, 'avg_cpc_usd.202505': 0.147778, 'avg_ad_cost_ratio.202505': 0.121631, 'avg_refund_rate.202505': 0.017952}}, 'multi': False, 'upsert': False}}, {'index': 7, 'code': 28, 'errmsg': "Cannot create field '202506' in element {ad_click_rate: 0.003046}", 'op': {'q': {'cat_id': 'MLM1747'}, 'u': {'$set': {'ad_click_rate.202506': 0.002875, 'avg_cpc_usd.202506': 0.140999, 'avg_ad_cost_ratio.202506': 0.118065, 'avg_refund_rate.202506': 0.019526}}, 'multi': False, 'upsert': False}}, {'index': 8, 'code': 28, 'errmsg': "Cannot create field '202507' in element {ad_click_rate: 0.003046}", 'op': {'q': {'cat_id': 'MLM1747'}, 'u': {'$set': {'ad_click_rate.202507': 0.003273, 'avg_cpc_usd.202507': 0.147572, 'avg_ad_cost_ratio.202507': 0.119388, 'avg_refund_rate.202507': 0.017276}}, 'multi': False, 'upsert': False}}, {'index': 9, 'code': 28, 'errmsg': "Cannot create field '202508' in element {ad_click_rate: 0.003046}", 'op': {'q': {'cat_id': 'MLM1747'}, 'u': {'$set': {'ad_click_rate.202508': 0.00308, 'avg_cpc_usd.202508': 0.14809, 'avg_ad_cost_ratio.202508': 0.121618, 'avg_refund_rate.202508': 0.018696}}, 'multi': False, 'upsert': False}}, {'index': 10, 'code': 28, 'errmsg': "Cannot create field '202509' in element {ad_click_rate: 0.003046}", 'op': {'q': {'cat_id': 'MLM1747'}, 'u': {'$set': {'ad_click_rate.202509': 0.003154, 'avg_cpc_usd.202509': 0.158454, 'avg_ad_cost_ratio.202509': 0.129749, 'avg_refund_rate.202509': 0.017916}}, 'multi': False, 'upsert': False}}, {'index': 11, 'code': 28, 'errmsg': "Cannot create field '202510' in element {ad_click_rate: 0.003046}", 'op': {'q': {'cat_id': 'MLM1747'}, 'u': {'$set': {'ad_click_rate.202510': 0.003192, 'avg_cpc_usd.202510': 0.153402, 'avg_ad_cost_ratio.202510': 0.132486, 'avg_refund_rate.202510': 0.019368}}, 'multi': False, 'upsert': False}}, {'index': 12, 'code': 28, 'errmsg': "Cannot create field '202511' in element {ad_click_rate: 0.003046}", 'op': {'q': {'cat_id': 'MLM1747'}, 'u': {'$set': {'ad_click_rate.202511': 0.003046, 'avg_cpc_usd.202511': 0.152198, 'avg_ad_cost_ratio.202511': 0.124996, 'avg_refund_rate.202511': 0.020397}}, 'multi': False, 'upsert': False}}], 'writeConcernErrors': [], 'nInserted': 0, 'nUpserted': 0, 'nMatched': 0, 'nModified': 0, 'nRemoved': 0, 'upserted': []}
2026-01-15 16:57:40,536 | INFO | MainThread | job finished | success=0 failed=1
2026-01-15 17:10:52,360 | INFO | ThreadPoolExecutor-0_0 | cat_id=MLM437564 bulk_write success | matched=13 modified=13
2026-01-15 17:10:52,490 | INFO | ThreadPoolExecutor-0_2 | cat_id=MLM1805 bulk_write success | matched=13 modified=13
2026-01-15 17:10:52,647 | INFO | ThreadPoolExecutor-0_6 | cat_id=MLM4708 bulk_write success | matched=13 modified=13
2026-01-15 17:10:52,783 | INFO | ThreadPoolExecutor-0_1 | cat_id=MLM432164 bulk_write success | matched=13 modified=13
2026-01-15 17:10:52,824 | INFO | ThreadPoolExecutor-0_7 | cat_id=MLM422167 bulk_write success | matched=13 modified=13
2026-01-15 17:10:52,861 | INFO | ThreadPoolExecutor-0_4 | cat_id=MLM413990 bulk_write success | matched=13 modified=13
2026-01-15 17:10:52,892 | INFO | ThreadPoolExecutor-0_3 | cat_id=MLM413972 bulk_write success | matched=13 modified=13
2026-01-15 17:10:53,079 | INFO | ThreadPoolExecutor-0_5 | cat_id=MLM413657 bulk_write success | matched=13 modified=13
2026-01-15 17:10:53,161 | INFO | ThreadPoolExecutor-0_0 | cat_id=MLM440238 bulk_write success | matched=13 modified=13
2026-01-15 17:10:53,328 | INFO | ThreadPoolExecutor-0_2 | cat_id=MLM430454 bulk_write success | matched=13 modified=13
2026-01-15 17:10:53,452 | INFO | ThreadPoolExecutor-0_6 | cat_id=MLM432202 bulk_write success | matched=13 modified=13
2026-01-15 17:10:53,532 | INFO | ThreadPoolExecutor-0_1 | cat_id=MLM432080 bulk_write success | matched=13 modified=13
2026-01-15 17:10:53,599 | INFO | ThreadPoolExecutor-0_4 | cat_id=MLM413971 bulk_write success | matched=13 modified=13
2026-01-15 17:10:53,617 | INFO | ThreadPoolExecutor-0_7 | cat_id=MLM429565 bulk_write success | matched=13 modified=13
2026-01-15 17:10:53,655 | INFO | ThreadPoolExecutor-0_3 | cat_id=MLM413999 bulk_write success | matched=13 modified=13
2026-01-15 17:10:53,831 | INFO | ThreadPoolExecutor-0_5 | cat_id=MLM413987 bulk_write success | matched=13 modified=13
2026-01-15 17:10:53,923 | INFO | ThreadPoolExecutor-0_0 | cat_id=MLM5320 bulk_write success | matched=13 modified=13
2026-01-15 17:10:54,101 | INFO | ThreadPoolExecutor-0_2 | cat_id=MLM92130 bulk_write success | matched=13 modified=13
2026-01-15 17:10:54,269 | INFO | ThreadPoolExecutor-0_6 | cat_id=MLM92132 bulk_write success | matched=13 modified=13
2026-01-15 17:10:54,319 | INFO | ThreadPoolExecutor-0_1 | cat_id=MLM92140 bulk_write success | matched=13 modified=13
2026-01-15 17:10:54,376 | INFO | ThreadPoolExecutor-0_7 | cat_id=MLM438278 bulk_write success | matched=13 modified=13
2026-01-15 17:10:54,450 | INFO | ThreadPoolExecutor-0_4 | cat_id=MLM22621 bulk_write success | matched=13 modified=13
2026-01-15 17:10:54,523 | INFO | ThreadPoolExecutor-0_3 | cat_id=MLM429438 bulk_write success | matched=13 modified=13
2026-01-15 17:10:54,594 | INFO | ThreadPoolExecutor-0_5 | cat_id=MLM62386 bulk_write success | matched=13 modified=13
2026-01-15 17:10:54,636 | INFO | ThreadPoolExecutor-0_0 | cat_id=MLM438277 bulk_write success | matched=13 modified=13
2026-01-15 17:10:54,946 | INFO | ThreadPoolExecutor-0_2 | cat_id=MLM438271 bulk_write success | matched=13 modified=13
2026-01-15 17:10:55,187 | INFO | ThreadPoolExecutor-0_6 | cat_id=MLM3695 bulk_write success | matched=13 modified=13
2026-01-15 17:10:55,248 | INFO | ThreadPoolExecutor-0_1 | cat_id=MLM3385 bulk_write success | matched=13 modified=13
2026-01-15 17:10:55,331 | INFO | ThreadPoolExecutor-0_7 | cat_id=MLM62385 bulk_write success | matched=13 modified=13
2026-01-15 17:10:55,398 | INFO | ThreadPoolExecutor-0_5 | cat_id=MLM438243 bulk_write success | matched=13 modified=13
2026-01-15 17:10:55,448 | INFO | ThreadPoolExecutor-0_3 | cat_id=MLM432049 bulk_write success | matched=13 modified=13
2026-01-15 17:10:55,760 | INFO | ThreadPoolExecutor-0_4 | cat_id=MLM7446 bulk_write success | matched=13 modified=13
2026-01-15 17:10:55,859 | INFO | ThreadPoolExecutor-0_0 | cat_id=MLM438216 bulk_write success | matched=13 modified=13
2026-01-15 17:10:55,888 | INFO | ThreadPoolExecutor-0_2 | cat_id=MLM22609 bulk_write success | matched=13 modified=13
2026-01-15 17:10:56,121 | INFO | ThreadPoolExecutor-0_6 | cat_id=MLM438228 bulk_write success | matched=13 modified=13
2026-01-15 17:10:56,169 | INFO | ThreadPoolExecutor-0_1 | cat_id=MLM172372 bulk_write success | matched=13 modified=13
2026-01-15 17:10:56,252 | INFO | ThreadPoolExecutor-0_7 | cat_id=MLM190907 bulk_write success | matched=13 modified=13
2026-01-15 17:10:56,280 | INFO | ThreadPoolExecutor-0_5 | cat_id=MLM172376 bulk_write success | matched=13 modified=13
2026-01-15 17:10:56,354 | INFO | ThreadPoolExecutor-0_3 | cat_id=MLM172377 bulk_write success | matched=13 modified=13
2026-01-15 17:10:56,603 | INFO | ThreadPoolExecutor-0_4 | cat_id=MLM172373 bulk_write success | matched=13 modified=13
2026-01-15 17:10:56,644 | INFO | ThreadPoolExecutor-0_2 | cat_id=MLM392346 bulk_write success | matched=13 modified=13
2026-01-15 17:10:56,670 | INFO | ThreadPoolExecutor-0_0 | cat_id=MLM429566 bulk_write success | matched=13 modified=13
2026-01-15 17:10:56,885 | INFO | ThreadPoolExecutor-0_6 | cat_id=MLM172378 bulk_write success | matched=13 modified=13
2026-01-15 17:10:56,909 | INFO | ThreadPoolExecutor-0_1 | cat_id=MLM172379 bulk_write success | matched=13 modified=13
2026-01-15 17:10:56,937 | INFO | ThreadPoolExecutor-0_7 | cat_id=MLM429445 bulk_write success | matched=13 modified=13
2026-01-15 17:10:57,000 | INFO | ThreadPoolExecutor-0_5 | cat_id=MLM363814 bulk_write success | matched=13 modified=13
2026-01-15 17:10:57,071 | INFO | ThreadPoolExecutor-0_3 | cat_id=MLM392347 bulk_write success | matched=13 modified=13
2026-01-15 17:10:57,219 | INFO | ThreadPoolExecutor-0_4 | cat_id=MLM392348 bulk_write success | matched=13 modified=13
2026-01-15 17:10:57,291 | INFO | ThreadPoolExecutor-0_2 | cat_id=MLM172375 bulk_write success | matched=13 modified=13
2026-01-15 17:10:57,381 | INFO | ThreadPoolExecutor-0_0 | cat_id=MLM431986 bulk_write success | matched=13 modified=13
2026-01-15 17:10:57,468 | INFO | ThreadPoolExecutor-0_1 | cat_id=MLM92138 bulk_write success | matched=13 modified=13
2026-01-15 17:10:57,470 | INFO | ThreadPoolExecutor-0_6 | cat_id=MLM189906 bulk_write success | matched=13 modified=13
2026-01-15 17:10:57,541 | INFO | ThreadPoolExecutor-0_7 | cat_id=MLM437817 bulk_write success | matched=13 modified=13
2026-01-15 17:10:57,649 | INFO | ThreadPoolExecutor-0_5 | cat_id=MLM92149 bulk_write success | matched=13 modified=13
2026-01-15 17:10:57,730 | INFO | ThreadPoolExecutor-0_3 | cat_id=MLM438025 bulk_write success | matched=13 modified=13
2026-01-15 17:10:57,861 | INFO | ThreadPoolExecutor-0_4 | cat_id=MLM438008 bulk_write success | matched=13 modified=13
2026-01-15 17:10:57,951 | INFO | ThreadPoolExecutor-0_2 | cat_id=MLM189421 bulk_write success | matched=13 modified=13
2026-01-15 17:10:57,979 | INFO | ThreadPoolExecutor-0_0 | cat_id=MLM191902 bulk_write success | matched=13 modified=13
2026-01-15 17:10:58,121 | INFO | ThreadPoolExecutor-0_1 | cat_id=MLM438040 bulk_write success | matched=13 modified=13
2026-01-15 17:10:58,122 | INFO | ThreadPoolExecutor-0_6 | cat_id=MLM171176 bulk_write success | matched=13 modified=13
2026-01-15 17:10:58,210 | INFO | ThreadPoolExecutor-0_7 | cat_id=MLM180468 bulk_write success | matched=13 modified=13
